### METADATA ###
## USER ##
# id=nefarious1985#2344
# printer=voron_v2_350
# measure_type=nozzle_pin
# measure_gcode="G28 Z"
# notes=
# timestamp=2021-06-29_23-07-48
## SCRIPT ##
# data_structure=3
# hot_duration=3
# cool_duration=0
## Z_AXIS ##
# step_dist=0.0025
# max_z=330.0
# homing_speed=3.0
## FRAME_EXPANSION_COMPENSATION ##
# pullup_resistor=4700.0
# sensor_pin=P0.23
# z_stepper=stepper_z
# coeff=23.4
# gantry_factor=2.0
# frame_z_length=530.0
# max_z_offset=99999999.0
# sensor_type=100k3950
# inline_resistor=0.0
# smooth_time=2.0
# min_temp=0.0
# gcode_id=frame
# max_comp_z=0.0
# max_temp=100.0
### METADATA END ###
sample,time,mcu_pos_z,frame_t,chamber_t,bed_t,bed_target,he_t,he_target
17,2021/06/29-23:25:25,-2836,29.5122137025255,35.11853667896315,104.94258975388652,105.0,100.1488835846765,100.0
18,2021/06/29-23:26:12,-2837,29.895831131183954,35.89802136738649,105.47772317014352,105.0,100.2408853917569,100.0
18,2021/06/29-23:26:18,-2837,29.94648017723557,35.76249895148493,105.53305845968916,105.0,99.69459821762929,100.0
18,2021/06/29-23:26:25,-2838,29.993848790452997,35.84596734256803,105.579773972169,105.0,100.06355715731125,100.0
19,2021/06/29-23:27:12,-2840,30.353935513827295,36.65843033050817,105.65967590744307,105.0,100.23364664435435,100.0
19,2021/06/29-23:27:19,-2841,30.419053806181594,36.74966567835503,105.62671922886922,105.0,99.69931878562261,100.0
19,2021/06/29-23:27:25,-2841,30.458438598882747,36.85072892638175,105.61090564475917,105.0,100.06537400824521,100.0
20,2021/06/29-23:28:12,-2841,30.78848463352882,37.171972033301074,105.5201059512528,105.0,100.23820414199088,100.0
20,2021/06/29-23:28:19,-2841,30.852341759112942,37.24181092784977,105.61495911851209,105.0,99.72511002984123,100.0
20,2021/06/29-23:28:25,-2843,30.899552623841377,37.64780950686395,105.71092647596014,105.0,100.00141519307374,100.0
21,2021/06/29-23:29:12,-2843,31.228323184441777,37.716611581650454,105.51463761989505,105.0,100.34750015362279,100.0
21,2021/06/29-23:29:19,-2845,31.26371971628037,37.8342140035619,105.55973923831135,105.0,99.79423550303551,100.0
21,2021/06/29-23:29:26,-2844,31.3180968766067,37.853772386643755,105.62104022517714,105.0,99.74582481852019,100.0
22,2021/06/29-23:30:12,-2846,31.663180346275695,38.2231301680024,105.39660738548399,105.0,100.25368038397794,100.0
22,2021/06/29-23:30:19,-2845,31.720008674813666,38.32926125269228,105.46307135400845,105.0,99.95701601033493,100.0
22,2021/06/29-23:30:26,-2846,31.75031476765811,38.46383328364419,105.48129783358074,105.0,99.72906955742427,100.0
23,2021/06/29-23:31:13,-2847,32.08490540225711,38.95882372618223,105.60612707585409,105.0,100.21158895731834,100.0
23,2021/06/29-23:31:19,-2847,32.14120888302141,38.95882372618223,105.68267538803642,105.0,100.00867803955464,100.0
23,2021/06/29-23:31:26,-2847,32.18193159100364,39.156603432876864,105.7862030004063,105.0,99.69223988330306,100.0
