### METADATA ###
## USER ##
# id=nefarious1985#2344
# printer=voron_v2_350
# measure_type=nozzle_pin
# measure_gcode="G28 Z"
# notes=
# timestamp=2021-06-24_02-45-50
## SCRIPT ##
# data_structure=3
# hot_duration=3
# cool_duration=0
## Z_AXIS ##
# step_dist=0.0025
# max_z=330.0
# homing_speed=3.0
## FRAME_EXPANSION_COMPENSATION ##
# pullup_resistor=4700.0
# sensor_pin=P0.23
# z_stepper=stepper_z
# coeff=23.4
# gantry_factor=0.19
# frame_z_length=530.0
# max_z_offset=99999999.0
# sensor_type=NTC 100K beta 3950
# inline_resistor=0.0
# smooth_time=2.0
# min_temp=0.0
# gcode_id=frame
# max_comp_z=0.0
# max_temp=100.0
### METADATA END ###
sample,time,mcu_pos_z,frame_t,chamber_t,bed_t,bed_target,he_t,he_target
26,2021/06/24-03:12:18,-3515,29.673914554519172,36.46494742161701,104.7824713321713,105.0,100.22483545591045,100.0
26,2021/06/24-03:12:25,-3515,29.699912728689423,36.31134935148532,104.73129597965557,105.0,99.61684349620944,100.0
26,2021/06/24-03:12:32,-3516,29.755945470514877,36.53636951886244,104.76135972712729,105.0,100.21744487852008,100.0
27,2021/06/24-03:13:18,-3519,30.03276581773822,36.9615253352423,105.23643600828963,105.0,100.22379736029774,100.0
27,2021/06/24-03:13:25,-3519,30.061320516380405,37.04186085420912,105.19324859736442,105.0,99.6875361311811,100.0
27,2021/06/24-03:13:32,-3519,30.093710860700806,37.211898830089865,105.19983830556254,105.0,100.13477204670835,100.0
28,2021/06/24-03:14:18,-3521,30.392294710746167,37.41078182980368,105.41282496188208,105.0,100.26045360645176,100.0
28,2021/06/24-03:14:25,-3522,30.40683711621876,37.440507074300285,105.5615655835553,105.0,99.69317810707435,100.0
28,2021/06/24-03:14:32,-3523,30.46902344792822,37.49987428656681,105.61586574665559,105.0,100.12226147558454,100.0
29,2021/06/24-03:15:18,-3526,30.73711679182638,37.75586053401912,105.06333869394524,105.0,100.30022859343994,100.0
29,2021/06/24-03:15:25,-3526,30.7576270487591,37.76566523611558,104.96438675282414,105.0,99.78321701153756,100.0
29,2021/06/24-03:15:32,-3526,30.801721523001923,37.990347269975075,104.89652476573731,105.0,99.9525435366568,100.0
30,2021/06/24-03:16:19,-3528,31.067349082478398,38.068129367856784,104.88557216947713,105.0,100.34698342191247,100.0
30,2021/06/24-03:16:25,-3528,31.10593954376193,38.15540935800061,104.8913444797691,105.0,99.87393534418106,100.0
30,2021/06/24-03:16:32,-3529,31.129740248541026,38.213464499562235,104.93573781981536,105.0,99.88026527637098,100.0
31,2021/06/24-03:17:19,-3531,31.39694382074207,38.46383328364419,104.96051998142754,105.0,100.29960010023497,100.0
31,2021/06/24-03:17:26,-3531,31.43158399279012,38.396617499616184,104.93777384801153,105.0,99.82195016882083,100.0
31,2021/06/24-03:17:33,-3531,31.453140486999075,38.607397487061405,104.96766061565229,105.0,99.92834616356258,100.0
32,2021/06/24-03:18:19,-3532,31.679863738042954,38.89262902879369,105.70746483888401,105.0,100.25988885103159,100.0
32,2021/06/24-03:18:26,-3533,31.72433763225713,38.83578313275626,105.65301602073767,105.0,100.01390085483519,100.0
32,2021/06/24-03:18:33,-3533,31.757448373683804,38.81681235183146,105.59992092409108,105.0,99.75646103934712,100.0
33,2021/06/24-03:19:19,-3535,31.98141963969719,39.24100007941814,104.88091124003417,105.0,100.27374168307719,100.0
33,2021/06/24-03:19:26,-3535,32.000719244692,39.231633445870045,104.84723402802342,105.0,100.0525120820717,100.0
33,2021/06/24-03:19:33,-3536,32.044112703747466,39.231633445870045,104.84505588810292,105.0,99.71202472847074,100.0
34,2021/06/24-03:20:19,-3537,32.240353856266914,39.49288997023888,104.80765726764797,105.0,100.13346110686504,100.0
34,2021/06/24-03:20:26,-3538,32.27796913906924,39.48359520107704,104.82112447121017,105.0,100.15916493124278,100.0
34,2021/06/24-03:20:33,-3537,32.31175179307866,39.557879674307,104.84693904770648,105.0,99.66871357780937,100.0
35,2021/06/24-03:21:19,-3538,32.51012602402018,39.770516042230895,105.30836789123893,105.0,100.01804639858241,100.0
35,2021/06/24-03:21:26,-3538,32.55123926645209,39.631996331864,105.39651260039709,105.0,100.24707001995337,100.0
35,2021/06/24-03:21:33,-3539,32.59037755621446,39.88091357209504,105.44970511538996,105.0,99.68615078321184,100.0
36,2021/06/24-03:22:20,-3542,32.746096488806906,40.03668019328495,104.66137134661163,105.0,99.9994597583367,100.0
36,2021/06/24-03:22:27,-3541,32.772730635967086,40.09148176427448,104.64385591075803,105.0,100.29963511828177,100.0
36,2021/06/24-03:22:33,-3542,32.80840245736495,40.16440960872529,104.67779108949368,105.0,99.73938122222329,100.0
37,2021/06/24-03:23:20,-3543,32.98303590184312,40.21900029208672,105.2279834565201,105.0,99.71988064361118,100.0
37,2021/06/24-03:23:27,-3544,32.99756279618676,40.32791276136476,105.16525977093204,105.0,100.2644139491054,100.0
37,2021/06/24-03:23:34,-3544,33.03256474732936,40.29164831335481,105.10264173791106,105.0,100.02765812149671,100.0
38,2021/06/24-03:24:20,-3546,33.21647004710838,40.64355098584804,105.39794890822523,105.0,99.67168677662639,100.0
38,2021/06/24-03:24:27,-3545,33.22784915854029,40.60762905814852,105.28286184082668,105.0,100.15791796693195,100.0
38,2021/06/24-03:24:34,-3546,33.257393531046844,40.6345741292331,105.23945089484054,105.0,100.13230671044099,100.0
39,2021/06/24-03:25:20,-3548,33.431771830179954,40.965122659587564,105.14083144231981,105.0,99.72075658175207,100.0
39,2021/06/24-03:25:27,-3547,33.426973150835465,40.89392879315005,105.14971813771544,105.0,100.03632106793476,100.0
39,2021/06/24-03:25:34,-3547,33.45447542241375,40.90283630046582,105.20060552801175,105.0,100.27016096728607,100.0
40,2021/06/24-03:26:20,-3550,33.60853441995956,41.160130715522484,104.92936923385508,105.0,99.78650468147393,100.0
40,2021/06/24-03:26:27,-3551,33.62584923021772,41.160130715522484,104.93414419324334,105.0,99.88706720923796,100.0
40,2021/06/24-03:26:34,-3551,33.64579837498369,41.49432545868086,104.84678135519323,105.0,100.32512977959588,100.0
41,2021/06/24-03:27:20,-3552,33.78193868263939,41.389147349790505,104.75715157150034,105.0,99.97481347694293,100.0
41,2021/06/24-03:27:27,-3553,33.83622358670264,41.32764187840161,104.74049740535357,105.0,99.72932408516857,100.0
41,2021/06/24-03:27:34,-3553,33.842813908745306,41.40669978254266,104.68736946464976,105.0,100.2954780116828,100.0
42,2021/06/24-03:28:21,-3554,33.97720697965221,41.53805331045055,104.79942683550316,105.0,100.05653603962281,100.0
42,2021/06/24-03:28:28,-3554,34.01305754281482,41.46806159387279,104.79450076996538,105.0,99.71410840331455,100.0
42,2021/06/24-03:28:34,-3554,34.036897919280776,41.634056284970484,104.80746520106331,105.0,100.28932496981459,100.0
43,2021/06/24-03:29:21,-3555,34.1399449483239,41.69500783571175,104.82188055276966,105.0,100.03127927000342,100.0
43,2021/06/24-03:29:28,-3555,34.132694310650024,41.61662141716687,104.91321604232385,105.0,99.68861790222697,100.0
43,2021/06/24-03:29:35,-3556,34.170640483321826,41.69500783571175,104.9772126559303,105.0,100.27777942219977,100.0
44,2021/06/24-03:30:21,-3557,34.289686166002255,41.86855475771051,105.04056513903623,105.0,100.22068679669464,100.0
44,2021/06/24-03:30:28,-3558,34.279884944661134,41.96362956275232,105.05323731281575,105.0,99.61138268060391,100.0
44,2021/06/24-03:30:35,-3559,34.3063782991506,41.86855475771051,104.99492285398922,105.0,100.204742679222,100.0
45,2021/06/24-03:31:21,-3558,34.44158174316685,42.18730407547781,104.9473719199114,105.0,100.10506409662217,100.0
45,2021/06/24-03:31:28,-3559,34.455995975100144,42.13581670662671,104.99909883886161,105.0,99.69268114526993,100.0
45,2021/06/24-03:31:35,-3559,34.47075095050242,42.255833610861885,105.01448775800058,105.0,100.24327727667063,100.0
46,2021/06/24-03:32:21,-3560,34.58891082470956,42.238714082122385,105.07930863085271,105.0,100.19160408339337,100.0
46,2021/06/24-03:32:28,-3560,34.61005363200347,42.28149687283985,105.05722711464652,105.0,99.65991909438753,100.0
46,2021/06/24-03:32:35,-3561,34.623921346865075,42.29859504270388,105.0683489446312,105.0,100.14802108396323,100.0
47,2021/06/24-03:33:21,-3562,34.717121127923356,42.40100542993781,105.01081046288435,105.0,100.37201146024823,100.0
47,2021/06/24-03:33:28,-3562,34.71713021292831,42.47761324037674,105.0020333443463,105.0,99.76736212339591,100.0
47,2021/06/24-03:33:35,-3562,34.724301383983324,42.332765820079544,104.98072595462725,105.0,99.89586658760673,100.0
48,2021/06/24-03:34:22,-3562,34.84016972624259,42.51160642666804,105.04150391034612,105.0,100.31088259282834,100.0
48,2021/06/24-03:34:29,-3563,34.854379622711875,42.62185295876367,105.0017076881513,105.0,99.87179773767029,100.0
48,2021/06/24-03:34:35,-3563,34.87418590234847,42.47761324037674,105.01490816707054,105.0,99.8087064564947,100.0
49,2021/06/24-03:35:22,-3564,34.95115913670907,42.61338497442449,105.00234913768283,105.0,100.2700265228446,100.0
49,2021/06/24-03:35:29,-3564,34.97191855590792,42.68952205675157,104.98587150417337,105.0,100.07486098277045,100.0
49,2021/06/24-03:35:36,-3564,34.97835247850938,42.76549149200605,105.00626615225373,105.0,99.71580712705065,100.0
50,2021/06/24-03:36:22,-3565,35.07724981220918,42.706418607989576,104.98091802579081,105.0,100.20944073300358,100.0
50,2021/06/24-03:36:29,-3565,35.07798535743025,42.82446353355709,104.99980297754547,105.0,100.18297817351414,100.0
50,2021/06/24-03:36:36,-3565,35.09137999427949,42.82446353355709,105.01060105020025,105.0,99.63227661642303,100.0
51,2021/06/24-03:37:22,-3566,35.19798487115566,42.87493107105104,105.09586316545962,105.0,99.8130543724645,100.0
51,2021/06/24-03:37:29,-3566,35.1910710638915,42.967264229430384,105.11354558141521,105.0,100.34258140304006,100.0
51,2021/06/24-03:37:36,-3566,35.221435608437,42.99240335610796,105.04439440253724,105.0,99.8312028019227,100.0
52,2021/06/24-03:38:22,-3567,35.30106632953274,43.126171958561144,105.02294653532232,105.0,99.69450586319468,100.0
52,2021/06/24-03:38:29,-3567,35.30343633021496,42.9840256723769,105.01221958940863,105.0,100.24751933250137,100.0
52,2021/06/24-03:38:36,-3567,35.31712260735465,43.14285686739578,104.94539215177468,105.0,99.98358788568578,100.0
53,2021/06/24-03:39:22,-3568,35.40288246661467,43.35074610789417,105.03051041845194,105.0,99.69634594321035,100.0
53,2021/06/24-03:39:29,-3568,35.41405988346703,43.05935208668541,104.8951242032533,105.0,100.18546469668192,100.0
53,2021/06/24-03:39:36,-3568,35.420331064565154,43.21784005407511,104.8238817267224,105.0,100.18384893838595,100.0
54,2021/06/24-03:40:23,-3569,35.50733341268975,43.392175577595765,104.87237121635316,105.0,99.68053950121215,100.0
54,2021/06/24-03:40:30,-3568,35.52106517817714,43.151196319791325,104.88444519948695,105.0,99.99107447983131,100.0
54,2021/06/24-03:40:36,-3568,35.52577149983598,43.27604883514215,104.8911774386466,105.0,100.32104473272189,100.0
55,2021/06/24-03:41:23,-3569,35.604615853219194,43.392175577595765,105.09165603547225,105.0,99.88530984246943,100.0
55,2021/06/24-03:41:30,-3569,35.60084793912652,43.32586479291086,105.07983942519836,105.0,99.7672318636361,100.0
55,2021/06/24-03:41:37,-3569,35.60672212595555,43.46662498071146,105.12405287923067,105.0,100.3366905836925,100.0
56,2021/06/24-03:42:23,-3569,35.659746541503296,43.49966276508263,105.13455974828338,105.0,99.8426282254538,100.0
56,2021/06/24-03:42:30,-3569,35.65760355441858,43.37560969073104,105.14644390917321,105.0,99.78786538454823,100.0
56,2021/06/24-03:42:37,-3570,35.68514478420533,43.48314777481306,105.11779350071924,105.0,100.36478205046129,100.0
57,2021/06/24-03:43:23,-3571,35.75295317715213,43.639726449187435,105.08937542545507,105.0,99.99020804126934,100.0
57,2021/06/24-03:43:30,-3571,35.74601127987156,43.52442063921245,105.08623682386039,105.0,99.7508111261746,100.0
57,2021/06/24-03:43:37,-3571,35.77214117870121,43.59035614446293,105.05517269979124,105.0,100.36187548389054,100.0
58,2021/06/24-03:44:23,-3572,35.83957430299656,43.647948076955686,105.03890792235332,105.0,100.09895301745011,100.0
58,2021/06/24-03:44:30,-3572,35.844335793846305,43.730058549347575,105.00670064974818,105.0,99.66878981697332,100.0
58,2021/06/24-03:44:37,-3572,35.86158131713062,43.56564487880479,105.0201474604968,105.0,100.26210324003911,100.0
59,2021/06/24-03:45:23,-3572,35.94369825266497,43.77104187925255,104.94642278361648,105.0,100.29954589082327,100.0
59,2021/06/24-03:45:30,-3572,35.96568791164342,43.68081532727706,104.97900597496384,105.0,99.69756486595479,100.0
59,2021/06/24-03:45:37,-3573,35.92430458678842,43.7792328113531,105.03525851473141,105.0,100.09671609972138,100.0
60,2021/06/24-03:46:24,-3573,36.02168620593808,43.893705984218855,104.93583386615055,105.0,100.29779588638907,100.0
60,2021/06/24-03:46:31,-3573,36.02877789103951,43.803794160755274,104.97296162345795,105.0,99.7295172237638,100.0
