### METADATA ###
## USER ##
# id=nefarious1985#2344
# printer=voron_v2_350
# measure_type=nozzle_pin
# measure_gcode="G28 Z"
# notes=
# timestamp=2021-06-18_21-04-59
## SCRIPT ##
# data_structure=3
# hot_duration=3
# cool_duration=0
## Z_AXIS ##
# step_dist=0.0025
# max_z=330.0
# homing_speed=3.0
## FRAME_EXPANSION_COMPENSATION ##
# pullup_resistor=4700.0
# sensor_pin=P0.23
# z_stepper=stepper_z
# coeff=23.4
# gantry_factor=1.0
# frame_z_length=530.0
# max_z_offset=99999999.0
# sensor_type=100k3950
# inline_resistor=0.0
# smooth_time=2.0
# min_temp=0.0
# gcode_id=frame
# max_comp_z=0.0
# max_temp=100.0
### METADATA END ###
sample,time,mcu_pos_z,frame_t,chamber_t,bed_t,bed_target,he_t,he_target
54,2021/06/18-21:59:24,-2937,36.74771361092563,43.77104187925255,104.4411354518854,105.0,99.70672652128665,100.0
54,2021/06/18-21:59:31,-2937,36.776166913618475,43.83651596033417,104.45492256362171,105.0,100.2417700330252,100.0
54,2021/06/18-21:59:38,-2936,36.77570192541235,43.85286545246703,104.48036907522199,105.0,99.97213705178562,100.0
55,2021/06/18-22:00:25,-2936,36.844726174550225,43.7792328113531,104.73279482439418,105.0,99.70735677547682,100.0
55,2021/06/18-22:00:32,-2936,36.848527090607234,43.84469165607953,104.85662411839475,105.0,100.28103931707399,100.0
55,2021/06/18-22:00:38,-2937,36.866146204641275,43.885541667404766,104.95329778024892,105.0,100.03210107604228,100.0
56,2021/06/18-22:01:25,-2936,36.92482674718197,43.99153049880641,105.31729101152021,105.0,99.72739310250236,100.0
56,2021/06/18-22:01:32,-2936,36.92559262276714,43.803794160755274,105.41779765828228,105.0,100.17855375077148,100.0
56,2021/06/18-22:01:39,-2936,36.92633146880942,44.06472122743861,105.54454429672727,105.0,100.15373514623758,100.0
57,2021/06/18-22:02:25,-2940,36.973553680357895,43.98338881652586,105.42565354713119,105.0,99.72096843822095,100.0
57,2021/06/18-22:02:32,-2940,36.98450121204725,43.92634433811298,105.31298216191595,105.0,99.9395395334135,100.0
57,2021/06/18-22:02:39,-2940,36.98689043859606,44.056596414009675,105.15667570969256,105.0,100.2954995487614,100.0
58,2021/06/18-22:03:25,-2940,37.07980373652088,44.10531728665575,105.0884323319516,105.0,99.89046491970022,100.0
58,2021/06/18-22:03:32,-2940,37.068798698435195,44.04846973076815,105.13555925633185,105.0,99.77323117007809,100.0
